,ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
131,132,1,0,35,15,4.0,0,3,3,0.5,10,6,3,5,5,5,0,0,3,4,0,1,2,1,0,0,0,0,1,0,0,0,1,1,1,3,1,0,0,0.0,0.0,0,1
132,133,0,0,55,12,10.0,1,0,0,1.5,10,6,1,5,5,3,0,1,3,4,0,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,10,0,1,0.457112413,0.389184869,1,1
133,134,0,1,35,16,8.0,1,3,3,1.5,9,4,0,5,1,5,0,0,3,4,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,10,2,3,0.74291498,0.73937247,1,0
134,135,0,0,40,23,10.0,1,0,0,3.5,10,6,0,5,1,2,0,0,3,4,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0.296613995,0.16489842,0,1
135,136,1,0,40,16,6.0,1,0,0,3.5,7,3,0,0,4,5,0,1,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,10,0,3,1.0,2.320099819,0,0
136,137,1,0,35,12,5.0,0,3,3,0.5,5,5,1,2,1,5,1,0,2,2,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.0,2.0,0,1
137,138,1,0,35,24,4.0,0,2,2,0.5,7,6,0,2,4,5,0,1,3,4,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1.0,0.976604278,0,1
138,139,1,0,35,6,8.0,2,0,0,3.5,7,5,0,0,5,5,0,0,2,2,0,0,2,1,0,1,1,0,1,1,0,0,1,0,0,2,0,0,0,1.0,2.0,0,1
139,140,1,0,40,22,10.0,1,0,0,0.5,8,6,1,5,2,5,0,0,3,3,0,3,1,1,0,0,0,0,0,1,0,0,1,0,1,3,0,3,0,0.0,0.0,0,0
140,141,0,0,45,16,9.0,1,3,3,2.5,6,4,0,1,2,4,0,0,3,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,2,10,3,3,1.0,0.767331933,0,0
141,142,1,1,35,5,6.082216088328075,0,3,3,0.5,6,4,1,0,5,5,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0
142,143,1,1,55,16,6.0,0,0,0,1.5,10,6,3,5,4,5,1,0,3,2,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10,3,0,0.0,0.0,1,1
143,144,1,1,55,8,4.0,0,0,0,2.5,10,3,0,5,3,5,0,0,3,2,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.952411995,0,0
144,145,1,0,45,14,5.0,0,1,1,3.5,5,6,3,3,0,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0.924214418,1.350277264,0,1
145,146,1,0,40,17,8.0,2,0,0,0.5,10,6,1,5,1,5,0,0,3,3,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0
146,147,1,0,35,14,3.0,0,3,3,0.5,4,4,1,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,0,0,1.0,2.0,0,1
147,148,0,0,40,16,3.0,0,0,0,0.5,10,3,1,5,0,5,0,0,3,2,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,1
148,149,1,1,30,8,7.0,2,1,1,3.5,10,6,0,0,5,4,0,1,3,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,7,1,2,1.0,1.749700599,0,0
149,150,1,0,30,3,6.0,1,3,3,3.5,6,6,2,2,3,5,0,1,1,2,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,4,7,3,3,0.713286713,1.0,0,1
150,151,1,1,35,4,5.0,0,1,1,3.5,6,5,2,2,2,5,0,0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,4,4,0,0,0.0,0.0,0,0
151,152,1,1,35,4,4.0,0,0,0,3.5,3,0,0,0,2,1,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,0.475728155,0.635217391,0,0
152,153,1,1,55,4,2.0,1,0,0,3.5,10,6,2,5,1,5,0,0,3,2,1,3,0,0,0,0,0,0,1,1,0,1,0,1,1,3,0,0,0,0.329479769,1.0,0,0
153,154,1,0,55,4,6.0,2,3,3,2.5,10,6,2,5,2,5,1,0,0,4,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2,0.0,0.0,0,1
154,155,1,1,40,4,5.0,2,3,3,0.5,7,6,3,2,2,5,1,1,3,4,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,10,3,0,0.555555556,2.0,0,1
155,156,1,0,35,4,5.0,0,3,3,0.5,8,6,3,3,3,5,0,1,2,4,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
156,157,1,0,55,3,7.0,2,3,3,1.5,10,6,2,3,0,5,0,0,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.995941558,0.296469156,0,0
157,158,1,1,55,4,3.0,0,3,3,2.5,10,6,3,5,2,5,0,0,3,4,1,3,0,1,0,0,0,0,1,1,0,0,1,1,1,1,10,1,0,1.0,1.312275449,0,1
158,159,1,1,35,5,8.0,2,1,1,3.5,7,1,2,1,1,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,10,0,0,0.037111334,0.366349047,0,1
159,160,1,0,40,8,2.0,0,2,2,0.5,8,6,0,5,0,0,0,0,2,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
160,161,1,1,45,3,6.0,2,0,0,1.5,10,5,3,3,3,5,0,0,3,1,1,3,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
161,162,1,1,45,6,2.0,0,3,3,0.5,3,6,2,0,4,1,0,1,1,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.406779661,1.0,0,0
162,163,1,1,55,16,10.0,1,1,1,3.5,10,0,0,5,1,4,0,0,3,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10,3,0,0.384384384,3.0,1,1
163,164,0,0,35,23,3.0,0,2,2,0.5,10,6,0,5,2,4,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,1,1,4,10,0,0,0.544529262,1.858778626,0,1
164,165,1,1,30,12,10.0,1,0,0,1.5,10,3,0,5,0,1,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,1,0.180428135,2.0,0,1
165,166,1,0,45,12,6.0,0,2,2,1.5,10,6,0,2,5,5,0,1,3,4,0,2,2,1,0,1,0,1,1,1,1,0,0,0,0,4,1,0,0,0.0,0.0,0,1
166,167,1,1,35,12,6.0,1,3,3,1.5,8,6,2,0,3,5,0,1,3,4,1,0,2,1,1,0,0,0,0,0,1,1,1,0,0,4,6,2,1,0.309327037,0.431227863,0,1
167,168,1,1,55,14,2.0,0,2,2,0.5,4,6,0,0,0,3,0,0,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
168,169,1,0,30,25,5.0,0,0,0,0.5,5,6,1,2,0,5,0,0,2,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0.472885033,0.792299349,0,1
169,170,1,0,55,2,8.0,1,0,0,3.5,10,3,3,5,1,3,0,1,3,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0.839416058,1.777372263,0,1
170,171,1,0,40,11,5.0,0,3,3,0.5,9,6,1,4,5,3,1,1,3,3,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.35862069,0,1
171,172,1,1,40,6,4.0,0,1,1,0.5,7,5,1,2,3,5,0,0,2,2,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
172,173,1,1,30,4,6.0,1,0,0,3.5,9,6,2,5,0,5,1,0,3,4,1,3,0,0,1,0,0,0,1,0,1,1,1,0,0,4,5,0,3,0.950678175,0.450369914,1,1
173,174,1,0,40,16,4.0,0,0,0,1.5,4,6,3,0,1,4,1,0,3,4,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,6,0,0,0.0,0.0,0,1
174,175,1,1,55,4,6.0,2,3,3,2.5,8,6,2,5,1,5,0,0,3,4,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.145768025,0.286246082,1,0
175,176,0,0,35,3,10.0,1,3,3,1.5,10,2,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,1,1,1,0,0,0,0,0,4,7,0,3,0.0,0.635217391,0,0
176,177,1,1,40,4,5.0,0,3,3,2.5,10,6,3,5,2,5,0,1,3,4,1,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,1.0,0,1
177,178,1,1,25,4,6.0,2,0,0,3.5,2,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0.0,0.0,0,1
178,179,1,0,40,4,9.0,1,2,2,2.5,8,6,2,5,3,3,1,1,3,3,1,3,2,1,0,1,0,0,1,1,0,0,0,0,0,3,6,0,1,0.792656587,1.183315335,0,0
179,180,1,1,45,4,3.0,0,0,0,0.5,10,6,0,5,0,5,0,0,3,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755162242,2.0,0,1
180,181,1,0,30,12,6.0,2,1,1,1.5,6,5,1,2,3,5,0,0,1,1,1,1,2,1,0,1,0,1,1,1,1,0,0,0,0,2,0,0,0,1.0,1.0,0,1
181,182,1,0,55,6,4.0,0,0,0,1.5,10,6,2,5,1,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1.0,1.0,0,1
182,183,1,0,30,12,8.0,2,1,1,1.5,8,6,1,0,5,4,1,0,3,2,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0.0,0.0,0,0
183,184,1,0,30,14,5.0,1,2,2,2.5,6,6,3,3,3,5,1,1,3,4,1,2,2,1,1,1,0,0,1,1,1,1,0,0,0,0,10,0,2,1.0,2.0,0,1
184,185,1,1,35,4,4.0,0,0,0,0.5,10,6,3,0,3,5,0,0,3,4,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0.0,0.0,0,1
185,186,1,1,35,4,9.0,1,0,0,3.5,10,6,0,0,5,5,0,1,2,4,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,9,3,2,0.425191816,0.700607417,0,1
186,187,1,0,35,16,7.0,2,2,2,0.5,4,5,1,2,0,4,0,0,1,2,1,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,0,2,1.0,1.995901639,0,1
187,188,0,0,30,16,10.0,0,1,1,0.5,10,3,0,3,3,5,0,1,3,3,1,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1.0,1.892487047,0,1
188,189,1,1,35,6,7.0,2,3,3,0.5,10,6,1,5,5,5,1,1,2,4,1,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0,6,0,1,1.0,2.0,0,0
189,190,1,1,40,4,8.0,2,2,2,1.5,9,6,0,1,5,4,0,1,3,4,0,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1.0,2.1915,0,1
190,191,1,0,30,16,6.0,0,3,3,1.5,10,6,1,5,1,5,0,0,3,4,0,3,0,1,0,0,0,0,1,1,1,1,1,1,1,4,1,2,2,0.0,0.0,0,1
191,192,1,1,40,4,6.0,1,3,3,3.5,10,6,3,5,1,5,0,0,3,4,1,3,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0,1
192,193,1,1,35,24,6.0,0,3,3,3.5,8,3,1,1,5,4,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,2,0.0,0.0,1,1
193,194,1,0,55,16,5.0,0,1,1,2.5,10,6,1,5,1,5,1,0,3,4,0,3,1,1,0,0,0,1,1,1,1,0,0,0,0,0,6,0,1,1.0,2.0,1,0
194,195,1,0,35,16,4.0,1,3,3,2.5,3,6,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.762962963,3.0,0,1
195,196,0,0,45,16,5.0,0,2,2,0.5,0,6,0,4,0,2,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0.459459459,1.0,1,0
196,197,1,0,35,16,6.0,0,2,2,1.5,7,2,0,3,3,2,1,0,2,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,3,0,0,2,0.352517986,2.102158273,0,1
197,198,0,0,40,17,4.0,0,0,0,3.5,6,6,0,3,4,5,0,0,0,4,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,1,10,0,3,0.224952741,0.460302457,0,0
198,199,0,0,45,4,5.0,0,0,0,3.5,9,0,0,5,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.768055556,0.507291667,0,0
199,200,1,0,25,17,5.0,0,2,2,0.5,5,2,2,0,3,3,1,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1.0,1.0,0,1
200,201,0,0,45,14,6.0,2,3,3,0.5,8,6,0,3,5,5,0,0,1,2,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
201,202,1,1,35,16,10.0,1,3,3,2.5,10,4,2,3,5,5,0,1,3,4,1,3,2,1,0,1,0,0,1,1,0,0,0,0,0,4,3,0,2,0.15546875,0.285351563,0,0
202,203,1,0,40,4,4.0,0,3,3,1.5,8,5,0,5,0,4,0,0,3,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.993939394,0.442727273,0,0
203,204,0,0,55,16,3.0,0,1,1,0.5,5,4,1,1,3,2,0,0,1,3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0
204,205,1,0,55,6,5.0,0,1,1,1.5,6,6,1,1,4,5,0,1,3,3,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,1.0,1.0,0,0
205,206,1,1,30,14,9.0,1,0,0,1.5,7,6,3,2,0,4,1,0,0,4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,5,0,0,0.569892473,1.0,0,1
206,207,1,0,55,18,6.0,2,1,1,1.5,7,0,1,0,3,1,0,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.238135593,0,0
207,208,1,0,55,14,8.0,0,0,0,2.5,10,6,3,5,2,5,1,0,3,4,1,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0,1
208,209,1,0,35,10,6.082216088328075,1,0,0,3.5,9,6,3,1,5,5,0,0,3,4,1,1,2,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.0,0.0,0,0
209,210,1,1,35,3,5.0,0,1,1,3.5,4,6,2,0,5,1,0,0,3,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.0,0.0,0,0
210,211,1,1,35,5,7.0,2,3,3,1.5,5,0,0,1,3,1,0,0,1,1,0,0,2,1,0,0,1,1,0,1,0,0,1,0,0,0,10,2,0,1.0,1.0,0,0
211,212,1,1,40,5,3.0,0,3,3,0.5,3,1,0,0,3,1,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,10,0,0,0.998732573,0.462927757,0,0
212,213,1,1,45,3,2.0,0,1,1,0.5,10,3,0,5,0,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,4,6,0,0,0.0,0.0,0,0
213,214,1,0,55,3,6.0,0,0,0,0.5,10,6,0,5,4,5,0,0,3,3,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0
214,215,1,1,45,8,7.0,1,2,2,3.5,6,3,3,3,0,1,1,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,1.0,0.858065779,0,0
215,216,1,0,45,14,7.0,2,1,1,2.5,10,3,1,4,2,5,0,0,3,3,1,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.996763754,0.295509709,0,0
216,217,1,1,40,21,4.0,0,1,1,1.5,10,6,2,5,0,3,0,0,2,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0
217,218,1,1,55,4,4.0,2,3,3,1.5,10,2,3,5,3,5,0,0,2,2,1,3,0,1,0,0,0,0,1,1,0,0,1,1,1,4,10,1,0,0.997920998,0.759355509,1,1
218,219,0,0,55,16,3.0,0,0,0,0.5,10,5,1,5,1,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
219,220,1,1,35,4,6.0,0,3,3,3.5,8,5,3,2,5,3,1,0,3,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,1,0.564142195,0.564528594,1,1
220,221,1,1,45,15,2.0,0,0,0,0.5,5,5,0,4,2,2,0,0,3,3,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
221,222,1,1,55,14,5.0,0,2,2,2.5,10,6,1,5,5,5,0,1,3,4,0,3,2,1,0,0,0,0,1,0,0,1,0,0,0,4,2,2,0,0.0,0.0,0,0
222,223,1,1,55,14,4.0,0,0,0,1.5,5,4,0,4,1,3,0,0,3,3,0,3,1,1,0,0,0,0,1,0,0,0,1,0,1,4,0,0,2,0.86306099,0.420310702,1,0
223,224,0,0,45,12,5.0,0,0,0,1.5,10,6,3,1,4,5,1,0,3,4,1,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,3,0.705069124,1.683179724,1,1
224,225,1,0,30,3,5.0,0,1,1,0.5,10,6,0,5,1,5,0,0,3,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.0,0.0,1,1
225,226,1,0,35,17,6.0,0,1,1,1.5,9,6,3,1,2,5,1,1,2,4,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,4,10,3,2,0.0,0.0,0,1
226,227,1,0,55,6,7.0,2,0,0,2.5,10,4,2,5,3,5,0,0,3,1,1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1.0,2.0,0,0
227,228,1,0,30,5,7.0,2,0,0,3.5,9,6,1,4,2,5,1,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
228,229,1,0,40,9,8.0,2,0,0,1.5,10,6,0,5,1,5,0,0,3,4,0,3,1,1,0,0,0,0,1,1,1,0,0,0,0,0,10,0,0,0.453164557,4.623417722,0,0
229,230,1,0,35,4,6.0,2,3,3,1.5,3,4,0,3,1,1,0,0,3,3,1,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,5,0,0,1.0,1.78606357,0,1
230,231,0,0,40,4,5.0,0,3,3,0.5,10,6,0,5,3,5,0,0,3,4,0,3,2,1,0,0,0,1,1,0,0,0,1,1,1,2,0,0,2,0.0,0.0,0,1
231,232,1,1,55,20,4.0,1,2,2,3.5,10,5,1,5,4,2,0,0,2,3,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0.0,0.0,0,0
232,233,1,1,35,5,9.0,1,0,0,3.5,5,1,2,0,3,2,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10,3,0,0.654719235,0.218189964,1,0
233,234,1,0,40,3,8.0,1,3,3,1.5,5,6,0,2,5,4,0,0,2,2,0,2,2,1,0,0,1,0,1,0,0,0,0,1,0,0,6,2,1,0.435483871,0.981854839,1,1
234,235,1,1,40,6,10.0,1,0,0,1.5,10,6,3,5,0,5,0,1,3,4,1,3,0,1,1,0,0,0,1,1,0,0,1,1,0,2,0,2,3,0.652694611,1.0,0,1
235,236,1,0,45,14,10.0,1,0,0,3.5,10,5,1,5,1,5,0,0,3,2,0,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,0.875899281,0,0
236,237,1,0,40,21,9.0,0,0,0,1.5,10,6,1,5,5,5,0,1,3,4,0,3,1,1,0,1,0,1,0,0,0,0,0,1,1,2,0,0,3,0.368794326,1.0,0,1
237,238,1,0,45,16,7.0,2,3,3,3.5,10,6,3,5,0,5,1,0,3,4,1,3,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0.635217391,0,0
238,239,1,0,40,16,8.0,0,1,1,3.5,10,6,3,3,1,5,1,0,3,4,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,2,0.0,0.0,0,1
239,240,1,1,30,4,8.0,2,3,3,2.5,8,6,3,2,5,5,1,1,2,3,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,3,10,0,0,0.431761787,2.71898263,0,1
240,241,1,1,35,11,9.0,1,1,1,2.5,10,6,2,5,5,3,0,0,3,4,1,2,2,1,0,0,0,0,1,1,1,0,0,0,0,2,5,2,1,0.894988067,0.871718377,0,1
241,242,1,0,30,4,9.0,1,0,0,1.5,6,2,0,1,4,1,0,1,1,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,8,0,0,0.068965517,0.381661442,1,1
242,243,1,1,45,3,4.0,0,3,3,3.5,7,6,3,0,2,5,0,1,2,4,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,6,0,3,0.295103093,0.941365979,0,1
243,244,1,0,45,16,7.0,0,0,0,1.5,10,6,0,5,2,5,0,1,3,4,0,3,1,1,0,0,0,0,1,0,0,0,1,1,0,4,10,0,0,0.998148148,0.676388889,1,1
244,245,1,1,35,11,1.0,1,0,0,1.5,10,6,3,3,3,5,1,1,3,4,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1,1
245,246,1,0,30,3,7.0,2,3,3,2.5,10,2,0,5,0,2,0,0,3,1,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.0,5.0,0,1
246,247,1,0,45,9,1.0,0,1,1,0.5,10,6,2,5,3,4,1,0,3,3,1,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,1.0,2.0,0,1
247,248,1,0,55,16,5.0,0,2,2,3.5,5,5,0,5,0,4,0,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0.971030043,0.391899142,0,0
248,249,1,1,45,21,7.0,2,1,1,2.5,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0
249,250,0,0,45,14,4.0,0,3,3,0.5,6,6,1,1,3,5,0,0,0,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0.581196581,1.0,0,1
250,251,1,1,40,4,6.0,2,1,1,2.5,10,6,3,5,1,5,1,1,3,4,1,2,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0.912350598,3.0,0,1
251,252,1,1,30,12,10.0,1,2,2,3.5,3,3,1,2,0,2,0,0,1,2,1,2,0,1,0,1,0,0,0,1,1,1,0,0,0,4,3,3,1,0.771889401,3.366359447,0,1
252,253,1,0,40,24,5.0,1,2,2,1.5,6,6,2,5,0,4,1,0,3,4,1,3,0,1,1,0,0,0,1,0,1,1,1,0,0,4,10,0,0,0.0,0.0,1,1
253,254,1,0,55,6,5.0,2,0,0,1.5,10,6,2,5,1,5,0,0,3,4,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0.172774869,0.956151832,0,1
254,255,1,0,35,17,4.0,1,1,1,1.5,6,6,0,5,0,5,0,0,1,4,0,3,1,1,0,0,0,1,0,1,1,0,0,0,0,0,10,0,0,0.900621118,2.0,0,0
255,256,1,1,35,5,7.0,2,3,3,3.5,9,5,2,1,5,1,0,1,3,4,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,4,6,0,0,0.315391085,0.307190917,0,0
256,257,1,0,45,16,5.0,0,1,1,1.5,10,6,0,4,5,3,0,1,3,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,1,0.958614052,0.351539942,0,1
257,258,1,1,35,16,5.0,2,3,3,1.5,10,2,0,5,2,5,0,1,2,4,0,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0.0,0.0,1,0
258,259,1,1,30,3,6.0,2,0,0,0.5,6,6,2,2,4,1,1,0,2,4,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,1.0,1.694895592,0,1
259,260,0,1,30,12,7.0,2,0,0,1.5,7,2,0,2,2,3,0,1,1,2,0,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.254950495,1.808168317,0,1
260,261,0,1,45,17,5.0,0,0,0,3.5,10,5,0,5,0,5,0,0,3,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.74389002,0,1
261,262,0,0,30,12,9.0,1,0,0,1.5,7,5,2,0,3,4,0,0,2,1,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.0,1.543309859,0,1
262,263,1,0,35,17,10.0,1,3,3,1.5,10,6,3,5,0,5,0,0,3,2,1,3,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0.479569892,0.785483871,1,1
263,264,1,1,55,9,6.0,2,0,0,2.5,10,6,0,5,1,5,0,0,3,4,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0.0,0.0,0,1
264,265,1,1,55,25,3.0,1,0,0,3.5,10,6,3,5,1,4,0,0,3,4,1,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,9,0,0,0.978013647,0.830742987,0,0
265,266,1,0,45,19,6.0,0,3,3,3.5,5,6,1,2,2,2,0,0,3,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,1
266,267,1,1,55,25,2.0,0,2,2,0.5,10,5,0,5,2,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0,1
267,268,1,1,35,6,9.0,0,0,0,3.5,3,0,1,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0.0,0.0,0,1
